TRAIN	1	1	accueil	train@accueil
VOYAGER	2	1	accueil	voyager@accueil
TOILETTE	3	1	accueil	toilette@accueil
SALLE	1	2	accueil	salle@accueil
CHAISE	2	2	accueil	chaise@accueil
BUREAU	3	2	accueil	bureau@accueil
AVION	1	3	accueil	avion@accueil
JE	2	3	accueil	je@accueil
PLUS	3	3	accueil	plus@accueil
